datetime,Living room,Bedroom,Bathroom,Kitchen,Hallway
2019-11-02 20:40:09.572056500+00:00,,,,0.0,
2019-11-02 20:40:09.863063200+00:00,0.0,,,,
2019-11-02 20:40:12.525065900+00:00,,,,,0.0
2019-11-02 20:42:25.308049200+00:00,,,,,1.0
2019-11-02 20:42:37.127046700+00:00,,,1.0,,
2019-11-02 20:43:26.494037400+00:00,,,,,0.0
2019-11-02 20:43:37.574027300+00:00,,,0.0,,
2019-11-02 20:43:47.765057900+00:00,,,1.0,,
2019-11-02 20:44:16.884000200+00:00,,,,,1.0
2019-11-02 20:44:50.453049100+00:00,1.0,,,,
2019-11-02 20:44:59.071083700+00:00,,,,1.0,
2019-11-02 20:45:35.286040900+00:00,,,0.0,,
2019-11-02 20:45:44.264090+00:00,,,,,0.0
2019-11-02 20:45:51.868047900+00:00,0.0,,,,
2019-11-02 20:48:59.820067500+00:00,,,,0.0,
2019-11-02 21:48:44.758059+00:00,1.0,,,,
2019-11-02 21:49:54.715041900+00:00,,,1.0,,
2019-11-02 21:49:55.350019+00:00,,,,,1.0
2019-11-02 21:50:00.481050700+00:00,,1.0,,,
2019-11-02 21:50:34.826048100+00:00,0.0,,,,
2019-11-02 21:51:13.658094900+00:00,,0.0,,,
2019-11-02 21:51:14.470096300+00:00,,,,,0.0
2019-11-02 21:57:23.481098200+00:00,,,0.0,,
2019-11-02 21:57:33.021010500+00:00,,,1.0,,
2019-11-02 22:01:29.184051800+00:00,,,0.0,,
2019-11-02 22:02:08.680018100+00:00,,,1.0,,
2019-11-02 22:03:43.462037500+00:00,,,0.0,,
2019-11-02 22:03:56.889028100+00:00,,,1.0,,
2019-11-02 22:06:37.446083800+00:00,,,0.0,,
2019-11-02 22:06:51.029052400+00:00,,,1.0,,
2019-11-02 22:09:49.181004700+00:00,,,0.0,,
2019-11-02 22:09:54.185090800+00:00,,,1.0,,
2019-11-02 22:10:36.276026700+00:00,,,,,1.0
2019-11-02 22:10:48.625074700+00:00,1.0,,,,
2019-11-02 22:10:48.784006+00:00,,1.0,,,
2019-11-02 22:11:15.742021+00:00,,,0.0,,
2019-11-02 22:11:37.141013+00:00,,,,,0.0
2019-11-02 22:11:50.807091700+00:00,0.0,,,,
2019-11-02 23:38:52.071011600+00:00,,0.0,,,
2019-11-03 02:44:00.275078100+00:00,,1.0,,,
2019-11-03 02:45:06.955097300+00:00,,0.0,,,
2019-11-03 04:24:21.004064200+00:00,,1.0,,,
2019-11-03 04:26:52.474069400+00:00,,0.0,,,
2019-11-03 05:10:41.714043200+00:00,,,,,1.0
2019-11-03 05:11:01.879011600+00:00,1.0,,,,
2019-11-03 05:11:03.831025200+00:00,,,1.0,,
2019-11-03 05:11:59.767057300+00:00,,,,,0.0
2019-11-03 05:12:03.419078700+00:00,0.0,,,,
2019-11-03 05:12:05.638050800+00:00,,,0.0,,
2019-11-03 05:14:26.420004700+00:00,,,1.0,,
2019-11-03 05:15:27.662040800+00:00,,,0.0,,
2019-11-03 05:18:04.980088900+00:00,,,1.0,,
2019-11-03 05:19:26.234015100+00:00,,,,,1.0
2019-11-03 05:19:32.153071300+00:00,1.0,,,,
2019-11-03 05:19:34.664043500+00:00,,1.0,,,
2019-11-03 05:19:59.902068+00:00,,,0.0,,
2019-11-03 05:20:33.432065900+00:00,0.0,,,,
2019-11-03 05:20:37.746015100+00:00,,0.0,,,
2019-11-03 05:20:46.972090600+00:00,,,,,0.0
2019-11-03 07:10:58.313071200+00:00,,1.0,,,
2019-11-03 07:11:17.345028100+00:00,,,,,1.0
2019-11-03 07:11:20.443040100+00:00,1.0,,,,
2019-11-03 07:11:22.768094700+00:00,,,1.0,,
2019-11-03 07:12:08.853076500+00:00,,0.0,,,
2019-11-03 07:12:17.700001100+00:00,,,,,0.0
2019-11-03 07:12:22.145048500+00:00,0.0,,,,
2019-11-03 07:12:24.780043200+00:00,,,0.0,,
2019-11-03 07:13:52.182041400+00:00,,,1.0,,
2019-11-03 07:24:09.535052400+00:00,,,0.0,,
2019-11-03 07:24:12.210034200+00:00,,,1.0,,
2019-11-03 07:29:24.744037500+00:00,,,0.0,,
2019-11-03 07:29:44.566016500+00:00,,,1.0,,
2019-11-03 07:42:20.257004700+00:00,,,,,1.0
2019-11-03 07:42:24.073002100+00:00,1.0,,,,
2019-11-03 07:42:24.972041600+00:00,,1.0,,,
2019-11-03 07:43:20.605066300+00:00,,,,,0.0
2019-11-03 07:43:25.070043800+00:00,0.0,,,,
2019-11-03 07:43:26.599043200+00:00,,0.0,,,
2019-11-03 07:43:39.151013900+00:00,,,,,1.0
2019-11-03 07:44:17.388050700+00:00,1.0,,,,
2019-11-03 07:44:18.824039900+00:00,,1.0,,,
2019-11-03 07:45:10.458013100+00:00,,,0.0,,
2019-11-03 07:45:37.094097300+00:00,,0.0,,,
2019-11-03 07:45:37.571040800+00:00,,,,,0.0
2019-11-03 07:46:25.111038600+00:00,0.0,,,,
2019-11-03 07:49:43.402079600+00:00,,,,,1.0
2019-11-03 07:50:43.574074800+00:00,,,,,0.0
2019-11-03 08:06:49.785008100+00:00,,,,,1.0
2019-11-03 08:07:50.847034700+00:00,,,,,0.0
2019-11-03 08:08:12.726086900+00:00,,,,1.0,
2019-11-03 08:08:48.165023100+00:00,,,,,1.0
2019-11-03 08:09:48.860033900+00:00,,,,,0.0
2019-11-03 08:10:36.506060700+00:00,,,,,1.0
2019-11-03 08:10:39.890012500+00:00,,,1.0,,
2019-11-03 08:11:36.609023500+00:00,,,,,0.0
2019-11-03 08:11:40.677037300+00:00,,,0.0,,
2019-11-03 08:12:13.213026400+00:00,,,,0.0,
2019-11-03 08:12:31.225059900+00:00,,,1.0,,
2019-11-03 08:12:51.523034900+00:00,,,,,1.0
2019-11-03 08:13:31.432004700+00:00,,,0.0,,
2019-11-03 08:13:51.847065800+00:00,,,,,0.0
2019-11-03 08:14:45.660093500+00:00,,,1.0,,
2019-11-03 08:15:28.899033600+00:00,,,,,1.0
2019-11-03 08:16:10.464018200+00:00,,,0.0,,
2019-11-03 08:16:29.833049700+00:00,,,,,0.0
2019-11-03 09:03:52.980096300+00:00,,,,,1.0
2019-11-03 09:04:29.377057700+00:00,,,,1.0,
2019-11-03 09:04:53.771010800+00:00,,,,,0.0
2019-11-03 09:11:13.179095500+00:00,,,,0.0,
2019-11-03 09:56:46.643052900+00:00,1.0,,,,
2019-11-03 09:56:51.085044+00:00,,,,,1.0
2019-11-03 09:57:48.222027200+00:00,0.0,,,,
2019-11-03 09:58:08.875068300+00:00,1.0,,,,
2019-11-03 09:58:09.714071700+00:00,,,1.0,,
2019-11-03 09:59:03.464055+00:00,,,,,0.0
2019-11-03 09:59:10.269043400+00:00,0.0,,,,
2019-11-03 09:59:14.349095400+00:00,,,0.0,,
2019-11-03 09:59:38.471042200+00:00,1.0,,,,
2019-11-03 09:59:40.056027100+00:00,,,1.0,,
2019-11-03 09:59:41.111036500+00:00,,,,,1.0
2019-11-03 10:00:39.977019700+00:00,0.0,,,,
2019-11-03 10:00:43.649063900+00:00,1.0,,,,
2019-11-03 10:01:18.670028900+00:00,,,0.0,,
2019-11-03 10:01:29.824028800+00:00,,,,,0.0
2019-11-03 10:01:46.214089100+00:00,0.0,,,,
2019-11-03 11:00:36.861041200+00:00,1.0,,,,
2019-11-03 11:00:43.100035300+00:00,,,,,1.0
2019-11-03 11:00:43.736062+00:00,,,1.0,,
2019-11-03 11:01:37.928080600+00:00,0.0,,,,
2019-11-03 11:01:43.405012200+00:00,,,,,0.0
2019-11-03 11:01:45.027036+00:00,,,0.0,,
2019-11-03 11:05:29.586004900+00:00,,,1.0,,
2019-11-03 11:06:31.275089+00:00,,,0.0,,
2019-11-03 11:06:34.452004+00:00,,,1.0,,
2019-11-03 11:07:36.464087+00:00,,,0.0,,
2019-11-03 11:07:51.046017700+00:00,,,1.0,,
2019-11-03 11:11:08.195003700+00:00,,,,,1.0
2019-11-03 11:11:31.307035700+00:00,,1.0,,,
2019-11-03 11:12:08.647089900+00:00,,,,,0.0
2019-11-03 11:12:19.745011600+00:00,,,,,1.0
2019-11-03 11:12:22.121084+00:00,,,0.0,,
2019-11-03 11:13:20.391075200+00:00,,,,,0.0
2019-11-03 11:16:01.928062100+00:00,,,,,1.0
2019-11-03 11:16:17.933031+00:00,1.0,,,,
2019-11-03 11:16:59.949029300+00:00,,0.0,,,
2019-11-03 11:17:02.355068700+00:00,,,,,0.0
2019-11-03 11:17:19.909064700+00:00,0.0,,,,
2019-11-03 11:17:33.861014+00:00,,,,1.0,
2019-11-03 11:17:50.807096700+00:00,1.0,,,,
2019-11-03 11:17:53.091057600+00:00,,,,,1.0
2019-11-03 11:18:52.167010700+00:00,0.0,,,,
2019-11-03 11:19:14.738078800+00:00,,,1.0,,
2019-11-03 11:19:38.539075600+00:00,,1.0,,,
2019-11-03 11:19:55.391032200+00:00,,,,,0.0
2019-11-03 11:19:59.774077800+00:00,,,,,1.0
2019-11-03 11:20:16.035071500+00:00,,,0.0,,
2019-11-03 11:20:21.715019+00:00,1.0,,,,
2019-11-03 11:20:55.685065800+00:00,,0.0,,,
2019-11-03 11:21:00.445043100+00:00,,,,,0.0
2019-11-03 11:21:22.910096900+00:00,0.0,,,,
2019-11-03 11:21:35.075008+00:00,,,,0.0,
2019-11-03 11:26:09.162072500+00:00,,,,1.0,
2019-11-03 11:30:09.842072400+00:00,,,,0.0,
2019-11-03 11:30:18.055093800+00:00,,,,1.0,
2019-11-03 11:36:24.826086600+00:00,,,,0.0,
2019-11-03 11:38:23.064010100+00:00,1.0,,,,
2019-11-03 11:38:26.412075300+00:00,,,1.0,,
2019-11-03 11:38:26.527028+00:00,,,,,1.0
2019-11-03 11:39:24.899003400+00:00,0.0,,,,
2019-11-03 11:39:27.603034800+00:00,,,,,0.0
2019-11-03 11:39:40.303018400+00:00,,,,,1.0
2019-11-03 11:40:34.129092600+00:00,1.0,,,,
2019-11-03 11:40:58.463018200+00:00,,,0.0,,
2019-11-03 11:41:35.882079+00:00,0.0,,,,
2019-11-03 11:41:48.625078300+00:00,,,,,0.0
2019-11-03 11:48:09.372054+00:00,,,,,1.0
2019-11-03 11:48:15.781098+00:00,1.0,,,,
2019-11-03 11:49:10.612056800+00:00,,,,,0.0
2019-11-03 11:49:16.883033800+00:00,0.0,,,,
2019-11-03 11:49:27.984095500+00:00,1.0,,,,
2019-11-03 11:49:28.512033+00:00,,,,,1.0
2019-11-03 11:50:40.675008900+00:00,,,,1.0,
2019-11-03 11:50:43.334076900+00:00,,,,,0.0
2019-11-03 11:50:44.880003400+00:00,0.0,,,,
2019-11-03 11:50:50.932046100+00:00,1.0,,,,
2019-11-03 11:50:51.472038200+00:00,,,,,1.0
2019-11-03 11:50:53.866085+00:00,,,1.0,,
2019-11-03 11:51:53.132057100+00:00,0.0,,,,
2019-11-03 11:51:53.586051100+00:00,,,,,0.0
2019-11-03 11:51:56.321071200+00:00,,,,,1.0
2019-11-03 11:52:12.554035800+00:00,1.0,,,,
2019-11-03 11:52:45.176096700+00:00,,,0.0,,
2019-11-03 11:53:06.609041500+00:00,,,,,0.0
2019-11-03 11:53:14.144053+00:00,0.0,,,,
2019-11-03 12:08:38.885083+00:00,1.0,,,,
2019-11-03 12:08:39.632049800+00:00,,,1.0,,
2019-11-03 12:08:40.748001700+00:00,,,,,1.0
2019-11-03 12:09:39.865026700+00:00,0.0,,,,
2019-11-03 12:09:42.312091200+00:00,,,,,0.0
2019-11-03 12:09:48.934002300+00:00,,,,,1.0
2019-11-03 12:10:12.191081300+00:00,1.0,,,,
2019-11-03 12:10:40.381083100+00:00,,,0.0,,
2019-11-03 12:11:07.584079500+00:00,,,,,0.0
2019-11-03 12:11:14.144040400+00:00,0.0,,,,
2019-11-03 12:14:17.024071800+00:00,,,,0.0,
2019-11-03 12:16:27.575070800+00:00,1.0,,,,
2019-11-03 12:17:03.437052300+00:00,,,1.0,,
2019-11-03 12:17:03.757063600+00:00,,,,,1.0
2019-11-03 12:18:02.864082500+00:00,0.0,,,,
2019-11-03 12:18:06.816095800+00:00,1.0,,,,
2019-11-03 12:18:15.207076600+00:00,,,,1.0,
2019-11-03 12:18:54.375025900+00:00,,,,,0.0
2019-11-03 12:18:57.392071600+00:00,,,0.0,,
2019-11-03 12:19:08.127006+00:00,0.0,,,,
2019-11-03 12:20:37.464070900+00:00,1.0,,,,
2019-11-03 12:20:40.995009100+00:00,,,1.0,,
2019-11-03 12:20:42.170083800+00:00,,,,,1.0
2019-11-03 12:21:38.866064800+00:00,0.0,,,,
2019-11-03 12:21:42.365055900+00:00,,,,,0.0
2019-11-03 12:22:07.175014600+00:00,,,0.0,,
2019-11-03 12:23:17.990063800+00:00,,,1.0,,
2019-11-03 12:23:51.956067600+00:00,,,,,1.0
2019-11-03 12:24:23.774044700+00:00,,,,0.0,
2019-11-03 12:26:05.629069400+00:00,,,,,0.0
2019-11-03 12:26:24.552092600+00:00,,,,,1.0
2019-11-03 12:26:31.871068+00:00,1.0,,,,
2019-11-03 12:26:39.121021300+00:00,,,,1.0,
2019-11-03 12:27:18.358069900+00:00,,,0.0,,
2019-11-03 12:27:25.628050200+00:00,,,,,0.0
2019-11-03 12:27:34.111050700+00:00,0.0,,,,
2019-11-03 12:44:07.770020800+00:00,,,,0.0,
2019-11-03 13:10:45.308013200+00:00,,,,1.0,
2019-11-03 13:13:31.954096400+00:00,1.0,,,,
2019-11-03 13:13:34.987054700+00:00,,,,,1.0
2019-11-03 13:13:38.445072500+00:00,,,1.0,,
2019-11-03 13:14:35.280025700+00:00,,,,,0.0
2019-11-03 13:14:38.820000400+00:00,0.0,,,,
2019-11-03 13:15:13.107017800+00:00,,,,,1.0
2019-11-03 13:15:34.172092300+00:00,1.0,,,,
2019-11-03 13:16:03.311097600+00:00,,,0.0,,
2019-11-03 13:16:26.576017100+00:00,,,,,0.0
2019-11-03 13:16:35.824057500+00:00,0.0,,,,
2019-11-03 13:21:00.002065+00:00,,,,0.0,
2019-11-03 13:23:45.311043200+00:00,,,,1.0,
2019-11-03 13:37:22.719005+00:00,,,,0.0,
2019-11-03 13:51:04.961010800+00:00,,,,1.0,
2019-11-03 13:56:22.765056900+00:00,,,,0.0,
2019-11-03 14:27:50.890051400+00:00,,,,1.0,
2019-11-03 14:29:57.266050400+00:00,1.0,,,,
2019-11-03 14:30:01.559010300+00:00,,,,,1.0
2019-11-03 14:30:04.420063+00:00,,,1.0,,
2019-11-03 14:30:58.830035100+00:00,0.0,,,,
2019-11-03 14:31:02.272022300+00:00,,,,,0.0
2019-11-03 14:32:00.194023600+00:00,,,,,1.0
2019-11-03 14:32:06.482014+00:00,1.0,,,,
2019-11-03 14:32:51.666057200+00:00,,,,0.0,
2019-11-03 14:32:59.265003500+00:00,,,0.0,,
2019-11-03 14:33:01.173048600+00:00,,,,,0.0
2019-11-03 14:33:08.026098300+00:00,0.0,,,,
2019-11-03 14:33:11.166038+00:00,1.0,,,,
2019-11-03 14:33:13.778043300+00:00,,,,,1.0
2019-11-03 14:34:13.018019300+00:00,0.0,,,,
2019-11-03 14:34:14.175047900+00:00,,,,,0.0
2019-11-03 15:11:07.540049100+00:00,,,,,1.0
2019-11-03 15:11:11.360031300+00:00,1.0,,,,
2019-11-03 15:12:08.397032400+00:00,,,,,0.0
2019-11-03 15:12:21.918094400+00:00,0.0,,,,
2019-11-03 17:36:02.685086200+00:00,1.0,,,,
2019-11-03 17:36:06.853054400+00:00,,,,,1.0
2019-11-03 17:36:09.898023600+00:00,,,1.0,,
2019-11-03 17:37:04.631061600+00:00,0.0,,,,
2019-11-03 17:37:07.254052600+00:00,,,,,0.0
2019-11-03 17:37:11.843020500+00:00,,,0.0,,
2019-11-03 17:37:51.586030900+00:00,,,1.0,,
2019-11-03 17:38:50.990032300+00:00,,,,,1.0
2019-11-03 17:38:57.029011300+00:00,1.0,,,,
2019-11-03 17:39:18.981018100+00:00,,,0.0,,
2019-11-03 17:39:52.275019800+00:00,,,,,0.0
2019-11-03 17:40:22.621051100+00:00,0.0,,,,
2019-11-03 17:42:57.273005200+00:00,1.0,,,,
2019-11-03 17:43:21.991007400+00:00,,,,1.0,
2019-11-03 17:43:58.612083600+00:00,0.0,,,,
2019-11-03 17:50:19.821042500+00:00,,,,0.0,
2019-11-03 18:27:04.894030600+00:00,,,,1.0,
2019-11-03 18:27:28.073048100+00:00,1.0,,,,
2019-11-03 18:27:33.758065400+00:00,,,,,1.0
2019-11-03 18:27:37.109045300+00:00,,,1.0,,
2019-11-03 18:28:29.924010800+00:00,0.0,,,,
2019-11-03 18:28:33.984087600+00:00,,,,,0.0
2019-11-03 18:28:38.936098900+00:00,,,0.0,,
2019-11-03 18:29:11.986055500+00:00,,,1.0,,
2019-11-03 18:29:28.473074700+00:00,,,,,1.0
2019-11-03 18:29:41.756022+00:00,1.0,,,,
2019-11-03 18:30:12.664073900+00:00,,,0.0,,
2019-11-03 18:30:29.220090900+00:00,,,,,0.0
2019-11-03 18:30:53.833080300+00:00,0.0,,,,
2019-11-03 18:31:05.472026200+00:00,,,,0.0,
2019-11-03 19:26:31.181041300+00:00,1.0,,,,
2019-11-03 19:26:36.464030400+00:00,,,,,1.0
2019-11-03 19:27:32.779044+00:00,0.0,,,,
2019-11-03 19:27:36.889021300+00:00,,,,,0.0
2019-11-03 19:31:50.246006200+00:00,,,,,1.0
2019-11-03 19:31:56.547022300+00:00,1.0,,,,
2019-11-03 19:32:51.228016200+00:00,,,,,0.0
2019-11-03 19:32:58.496094600+00:00,0.0,,,,
2019-11-03 20:29:08.737085800+00:00,,,,1.0,
2019-11-03 20:29:26.604041800+00:00,1.0,,,,
2019-11-03 20:29:31.320023700+00:00,,,,,1.0
2019-11-03 20:29:35.891085100+00:00,,,1.0,,
2019-11-03 20:30:28.759087800+00:00,0.0,,,,
2019-11-03 20:30:32.075058900+00:00,,,,,0.0
2019-11-03 20:30:36.760094800+00:00,,,0.0,,
2019-11-03 20:31:22.229082100+00:00,,,1.0,,
2019-11-03 20:31:58.730056200+00:00,,,,,1.0
2019-11-03 20:32:58.835046+00:00,,,,,0.0
2019-11-03 20:33:09.354088+00:00,,,,0.0,
2019-11-03 20:33:25.494016800+00:00,,,,,1.0
2019-11-03 20:33:58.190057600+00:00,1.0,,,,
2019-11-03 20:33:59.970059200+00:00,,1.0,,,
2019-11-03 20:34:49.079065100+00:00,,,,,0.0
2019-11-03 20:35:02.200098500+00:00,,0.0,,,
2019-11-03 20:35:15.465008300+00:00,0.0,,,,
2019-11-03 20:35:16.731032+00:00,,,0.0,,
2019-11-03 20:37:45.293050200+00:00,,,,1.0,
2019-11-03 20:44:59.600023500+00:00,,,,0.0,
2019-11-03 20:46:45.940002600+00:00,,,,1.0,
2019-11-03 20:50:46.321000900+00:00,,,,0.0,
2019-11-03 21:12:31.761001400+00:00,,,,1.0,
2019-11-03 21:13:39.898035700+00:00,1.0,,,,
2019-11-03 21:13:43.242038900+00:00,,,1.0,,
2019-11-03 21:13:43.936083100+00:00,,,,,1.0
2019-11-03 21:13:47.137097500+00:00,,1.0,,,
2019-11-03 21:14:58.676018900+00:00,,0.0,,,
2019-11-03 21:15:08.055028100+00:00,,,,,0.0
2019-11-03 21:15:10.470059700+00:00,,,0.0,,
2019-11-03 21:15:10.674079+00:00,0.0,,,,
2019-11-03 21:17:45.811072700+00:00,1.0,,,,
2019-11-03 21:18:44.584039800+00:00,,,1.0,,
2019-11-03 21:18:45.541050500+00:00,,,,,1.0
2019-11-03 21:19:06.321037400+00:00,,,,0.0,
2019-11-03 21:19:26.681056900+00:00,0.0,,,,
2019-11-03 21:19:45.411011500+00:00,,,0.0,,
2019-11-03 21:19:46.025073700+00:00,,,,,0.0
2019-11-03 21:19:50.063056800+00:00,,,1.0,,
2019-11-03 21:20:31.330007500+00:00,,,,,1.0
2019-11-03 21:20:38.123016+00:00,1.0,,,,
2019-11-03 21:21:00.865057400+00:00,,1.0,,,
2019-11-03 21:22:02.246044500+00:00,,0.0,,,
2019-11-03 21:22:06.972035+00:00,,1.0,,,
2019-11-03 21:22:12.250057600+00:00,,,0.0,,
2019-11-03 21:22:16.607090+00:00,,,1.0,,
2019-11-03 21:22:55.839062100+00:00,,,,,0.0
2019-11-03 21:23:07.669050400+00:00,0.0,,,,
2019-11-03 21:23:09.418097100+00:00,,0.0,,,
2019-11-03 21:27:18.760027900+00:00,,,0.0,,
2019-11-03 21:27:56.928056500+00:00,,,1.0,,
2019-11-03 21:31:48.461085600+00:00,,,0.0,,
2019-11-03 21:32:40.328025600+00:00,,,1.0,,
2019-11-03 21:35:56.667042500+00:00,,,0.0,,
2019-11-03 21:36:17.974084500+00:00,,,1.0,,
2019-11-03 21:37:18.692065900+00:00,,,0.0,,
2019-11-03 21:37:22.262039200+00:00,,,1.0,,
2019-11-03 21:38:02.353024800+00:00,,,,,1.0
2019-11-03 21:38:09.866055700+00:00,1.0,,,,
2019-11-03 21:38:10.596085400+00:00,,1.0,,,
2019-11-03 21:38:56.673062100+00:00,,,0.0,,
2019-11-03 21:39:02.766046900+00:00,,,,,0.0
2019-11-03 21:39:11.673001200+00:00,0.0,,,,
2019-11-03 21:40:27.976014+00:00,,0.0,,,
2019-11-04 00:20:41.277036+00:00,,1.0,,,
2019-11-04 00:21:47.323052700+00:00,,0.0,,,
2019-11-04 01:50:40.469029600+00:00,,1.0,,,
2019-11-04 01:52:19.287002500+00:00,,0.0,,,
2019-11-04 03:43:47.567007800+00:00,,1.0,,,
2019-11-04 03:44:05.931058800+00:00,,,,,1.0
2019-11-04 03:44:10.771008800+00:00,1.0,,,,
2019-11-04 03:44:13.064064700+00:00,,,1.0,,
2019-11-04 03:45:04.474076800+00:00,,0.0,,,
2019-11-04 03:45:06.633047400+00:00,,,,,0.0
2019-11-04 03:45:12.378000800+00:00,0.0,,,,
2019-11-04 03:45:15.271091200+00:00,,,0.0,,
2019-11-04 03:45:44.762032900+00:00,,,1.0,,
2019-11-04 03:46:45.922025600+00:00,,,0.0,,
2019-11-04 03:49:39.243033500+00:00,,,1.0,,
2019-11-04 03:50:40.767038100+00:00,,,0.0,,
2019-11-04 03:51:44.853032600+00:00,,,1.0,,
2019-11-04 03:53:20.920062600+00:00,,,,,1.0
2019-11-04 03:53:26.624025900+00:00,1.0,,,,
2019-11-04 03:53:27.236000900+00:00,,1.0,,,
2019-11-04 03:53:42.181005900+00:00,,,0.0,,
2019-11-04 03:54:21.390053100+00:00,,,,,0.0
2019-11-04 03:54:27.220088600+00:00,,0.0,,,
2019-11-04 03:54:28.362071500+00:00,0.0,,,,
2019-11-04 05:34:55.676042700+00:00,,1.0,,,
2019-11-04 05:35:12.765060+00:00,,,,,1.0
2019-11-04 05:35:25.981037300+00:00,1.0,,,,
2019-11-04 05:35:28.982056200+00:00,,,1.0,,
2019-11-04 05:36:09.811097900+00:00,,0.0,,,
2019-11-04 05:36:13.272090900+00:00,,,,,0.0
2019-11-04 05:36:27.266032400+00:00,0.0,,,,
2019-11-04 05:36:29.809039600+00:00,,,0.0,,
2019-11-04 05:39:54.968082400+00:00,,,1.0,,
2019-11-04 05:42:40.760090700+00:00,,,,,1.0
2019-11-04 05:42:46.371085200+00:00,1.0,,,,
2019-11-04 05:42:47.251001600+00:00,,1.0,,,
2019-11-04 05:43:03.800006800+00:00,,,0.0,,
2019-11-04 05:43:41.273025+00:00,,,,,0.0
2019-11-04 05:43:48.254083600+00:00,0.0,,,,
2019-11-04 05:43:49.153028700+00:00,,0.0,,,
2019-11-04 06:54:07.964080+00:00,,,,,1.0
2019-11-04 06:54:13.954009200+00:00,1.0,,,,
2019-11-04 06:54:17.023074100+00:00,,,1.0,,
2019-11-04 06:55:08.461031500+00:00,,,,,0.0
2019-11-04 06:55:15.499048500+00:00,0.0,,,,
2019-11-04 06:55:17.937010600+00:00,,,0.0,,
2019-11-04 06:56:42.608096300+00:00,,,1.0,,
2019-11-04 07:08:17.975079700+00:00,,,0.0,,
2019-11-04 07:08:30.365066500+00:00,,,1.0,,
2019-11-04 07:18:49.863069900+00:00,,,,,1.0
2019-11-04 07:18:53.654013200+00:00,1.0,,,,
2019-11-04 07:18:54.606039300+00:00,,1.0,,,
2019-11-04 07:19:50.449070400+00:00,,,,,0.0
2019-11-04 07:19:54.929085600+00:00,0.0,,,,
2019-11-04 07:19:55.093080+00:00,,0.0,,,
2019-11-04 07:20:54.728003400+00:00,,,,,1.0
2019-11-04 07:21:04.830055600+00:00,1.0,,,,
2019-11-04 07:21:45.687009900+00:00,,,0.0,,
2019-11-04 07:21:55.191085400+00:00,,,,,0.0
2019-11-04 07:22:36.935053700+00:00,0.0,,,,
2019-11-04 07:25:48.318008600+00:00,1.0,,,,
2019-11-04 07:25:51.585095800+00:00,,,,,1.0
2019-11-04 07:26:50.190051600+00:00,0.0,,,,
2019-11-04 07:26:52.416038500+00:00,,,,,0.0
2019-11-04 09:15:21.475026+00:00,,,,,1.0
2019-11-04 09:15:29.472025700+00:00,1.0,,,,
2019-11-04 09:16:22.074076+00:00,,,,,0.0
2019-11-04 09:16:31.102072500+00:00,0.0,,,,
2019-11-04 10:07:47.968066700+00:00,1.0,,,,
2019-11-04 10:07:53.405097300+00:00,,,,,1.0
2019-11-04 10:07:56.928034+00:00,,,1.0,,
2019-11-04 10:08:50.074026300+00:00,0.0,,,,
2019-11-04 10:08:54.027025400+00:00,,,,,0.0
2019-11-04 10:08:57.756049800+00:00,,,0.0,,
2019-11-04 10:13:03.067033800+00:00,,,1.0,,
2019-11-04 10:14:04.502087600+00:00,,,0.0,,
2019-11-04 10:16:45.892087500+00:00,,,1.0,,
2019-11-04 10:18:28.608087600+00:00,,,,,1.0
2019-11-04 10:18:57.743043400+00:00,,,0.0,,
2019-11-04 10:19:45.922063+00:00,,1.0,,,
2019-11-04 10:20:59.005045600+00:00,,,,,0.0
2019-11-04 10:21:05.999044800+00:00,,,,,1.0
2019-11-04 10:21:16.774086200+00:00,1.0,,,,
2019-11-04 10:21:26.480038800+00:00,,,,1.0,
2019-11-04 10:22:07.029076700+00:00,,0.0,,,
2019-11-04 10:22:07.240072900+00:00,,,,,0.0
2019-11-04 10:22:17.785073800+00:00,0.0,,,,
2019-11-04 10:25:27.676033400+00:00,,,,0.0,
2019-11-04 11:22:52.891008+00:00,,,,1.0,
2019-11-04 11:34:05.767079500+00:00,,,,0.0,
2019-11-04 11:55:45.534098800+00:00,1.0,,,,
2019-11-04 11:57:13.974030100+00:00,0.0,,,,
2019-11-04 12:12:14.917049900+00:00,,,,1.0,
2019-11-04 12:16:15.841009800+00:00,,,,0.0,
2019-11-04 12:54:04.854002200+00:00,,,,1.0,
2019-11-04 12:55:11.389060+00:00,1.0,,,,
2019-11-04 12:55:15.555041700+00:00,,,,,1.0
2019-11-04 12:55:18.928073500+00:00,,,1.0,,
2019-11-04 12:56:12.936096+00:00,0.0,,,,
2019-11-04 12:56:15.853000600+00:00,,,,,0.0
2019-11-04 12:56:20.500071700+00:00,,,0.0,,
2019-11-04 12:56:30.590055600+00:00,,,1.0,,
2019-11-04 12:57:23.512007300+00:00,,,,,1.0
2019-11-04 12:57:49.016058100+00:00,1.0,,,,
2019-11-04 12:57:54.505096200+00:00,,,0.0,,
2019-11-04 12:58:44.192067900+00:00,,,,,0.0
2019-11-04 12:58:50.946066600+00:00,0.0,,,,
2019-11-04 13:16:31.783047900+00:00,,,,0.0,
2019-11-04 13:21:09.075002400+00:00,,,,1.0,
2019-11-04 13:25:42.537078600+00:00,,,,0.0,
2019-11-04 13:34:09.874089700+00:00,,,,1.0,
2019-11-04 13:38:22.316055300+00:00,,,,0.0,
2019-11-04 13:38:27.526043+00:00,,,,1.0,
2019-11-04 13:45:12.819030100+00:00,,,,0.0,
